year,college_code,college_name,branch_code,branch_name,district,college_type,category,cutoff,category_display
2022,5,"Annamalai University Faculty of Engineering and Technology,Annamalai nagar,Cuddalore",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Cuddalore,Private,SC,121.0,SC
2022,1202,"D M I College of Engineering, Palanchoor, Nazrethpet, Chennai 602103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Chennai,Private,SC,116.0,SC
2022,1210,"Panimalar Engineering College (Autonomous), Nazarethpet, Poonamallee, Chennai 602123",ME,MECHANICAL ENGINEERING,Chennai,Private,SC,139.5,SC
2022,1233,"Adhi College of Engineering and Technology, Pazhayaseevaram, Madura Sankarapuram Village, Kancheepuram District 631605",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Kancheepuram,Private,SC,132.0,SC
2022,1322,"Dhanalakshmi Srinivasan College of Engineering and Technology, East Coast Road, Poonjeri, Chennai 603104",ME,MECHANICAL ENGINEERING,Chennai,Private,SC,99.0,SC
2022,1399,"Chennai Institute of Technology, Puduper Village, Nandambakkam Post, Kundrathur, Chennai 600069",MZ,Mechatronics Engineering,Chennai,Private,SC,180.5,SC
2022,1416,"Jaya Sakthi Engineering College, Thirunindravur, Chennai 602024",ME,MECHANICAL ENGINEERING,Chennai,Private,SC,109.0,SC
2022,1421,"V R S College of Engineering and Technology, Arasur, Villupuram District 607107",CS,COMPUTER SCIENCE AND ENGINEERING,Villupuram,Private,SC,110.5,SC
2022,1510,"Priyadarshini Engineering College, Vaniyambadi Post, Thiruppattur District 635751",CE,CIVIL ENGINEERING,Thiruppattur,Private,SC,113.5,SC
2022,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",ME,MECHANICAL ENGINEERING,Vellore,Government,SC,121.0,SC
2022,1519,"Bharathidasan Engineering College, Nattrampalli Post, Thiruppathur District 635854",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Thiruppathur,Private,SC,121.5,SC
2022,1523,"Global Institute of Engineering and Technology, Bangalore-Chennai Highway, Melvisharam, Walajah Taluk, Ranipet District 632506",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Ranipet,Private,SC,103.0,SC
2022,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Government,SC,153.5,SC
2022,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Government,SC,134.0,SC
2022,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",IY,INSTRUMENTATION AND CONTROL ENGINEERING (SS),Coimbatore,Private,SC,168.0,SC
2022,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,SC,155.0,SC
2022,2025,"Anna University Regional Campus - Coimbatore, Maruthamalai Main Road, Navavoor Bharathiyar University Post, Somayampalayam, Coimbatore District 641046",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Government,SC,127.5,SC
2022,2338,"Asian College of Engineering and Technology, Asian College Road, Kondayampalayam, Near Saravanampatti, Coimbatore District 641110",CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,SC,155.5,SC
2022,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Krishnagiri,Government,SC,111.5,SC
2022,2607,"K S Rangasamy College of Technology (Autonomous), Tiruchengode, Namakkal District 637215",ME,MECHANICAL ENGINEERING,Namakkal,Private,SC,123.5,SC
2022,2612,"P G P College of Engineering and Technology, Paramathi Post, Namakkal District 637207",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Namakkal,Private,SC,80.5,SC
2022,2627,"Selvam College of Technology, Pappanaickenpatti Post, Namakkal District 637003",ME,MECHANICAL ENGINEERING,Namakkal,Private,SC,117.5,SC
2022,2630,"Chettinad College of Engineering and Technology, NH-67, Trichy Main Road, Puliyur C F, Karur District 639114",ME,MECHANICAL ENGINEERING,Karur,Private,SC,106.0,SC
2022,2633,"Vidyaa Vikas College of Engineering and Technology, Varahoorampatti, Tiruchengode, Namakkal District 637 214",CS,COMPUTER SCIENCE AND ENGINEERING,Namakkal,Private,SC,112.0,SC
2022,2636,"A V S Engineering College, Military Road, Ammapet, Salem District 636003",ME,MECHANICAL ENGINEERING,Salem,Private,SC,105.5,SC
2022,2658,"V S A Group of Institutions, NH-47, Uthamasola Puram Post, Salem District 636010",ME,MECHANICAL ENGINEERING,Salem,Private,SC,102.0,SC
2022,2709,"Government College of Engineering (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Erode,Government,SC,112.0,SC
2022,2710,"Karpagam College of Engineering (Autonomous), Othakkalmandapam, Coimbatore District 641032",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,SC,124.5,SC
2022,2715,"Nandha Engineering College (Autonomous), Pitchandampalayam Post, Erode District 638052",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Erode,Private,SC,124.5,SC
2022,2719,"Sri Ramakrishna Engineering College (Autonomous), Vattamalaipalayam, Coimbatore District 641022",ME,MECHANICAL ENGINEERING,Coimbatore,Private,SC,160.0,SC
2022,2739,"Sri Eshwar College of Engineering (Autonomous), Kondampatti Post, Vadasithur (Via), Kinathukadavu, Coimbatore District 641202",CO,COMPUTER AND COMMUNICATION ENGINEERING,Coimbatore,Private,SC,153.0,SC
2022,2741,"P A College of Engineering and Technology (Autonomous), Palladam Road, Pollachi, Coimbatore District 642002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,SC,102.5,SC
2022,2749,"Easa College of Engineering and Technology, NH- 47, Coimbatore-Palakkad Main Road, Navakarai Post, Coimbatore District 641105",IT,INFORMATION TECHNOLOGY,Coimbatore,Private,SC,117.0,SC
2022,2752,"Nandha College of Technology, Pitchandampalayam Post, Erode District 638052",IT,INFORMATION TECHNOLOGY,Erode,Private,SC,138.0,SC
2022,2758,"J K K Munirajah College of Technology, T N Palayam, Gobi Taluk, Erode District 638506",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Erode,Private,SC,116.5,SC
2022,2761,"United Institute of Technology, Gadalore Village, Perianaickenpalayam, Coimbatore District 641020",RM,ROBOTICS AND AUTOMATION,Coimbatore,Government,SC,116.5,SC
2022,3018,"University College of Engineering, Thirukkuvalai, Nagappattinam District 610204",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Nagappattinam,Private,SC,136.1,SC
2022,3425,"C K College of Engineering and Technology, Chellangkuppam, Cuddalore District 607003",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Cuddalore,Private,SC,99.5,SC
2022,3456,"K S K College of Engineering and Technology, Thanjavur Main Road, Darasuram, Kumbakonam, Thanjavur District 612702",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Thanjavur,Private,SC,110.5,SC
2022,3461,"Arifa Institute of Technology(Formly Haji sheik Ismail Engineering College), Esanoor, Keelaiyur Post, Thirukkuvalai Taluk, Nagapattinam District 611103",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Nagapattinam,Private,SC,106.5,SC
2022,3462,"Ariyalur Engineering College, NH-227, Trichy- Chithambaram NH, Karuppur-Senapathy Post, Ariyalur District 621707",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Ariyalur,Private,SC,121.5,SC
2022,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",CS,COMPUTER SCIENCE AND ENGINEERING,Tiruchirappalli,Government,SC,159.5,SC
2022,3760,"Sir Issac Newton College of Engineering and Technology, Anthanapeetai Post, Papakoil, Nagappattinam District 611102",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Nagappattinam,Private,SC,115.5,SC
2022,3801,"A V C College of Engineering, Mannampandal Post, MayiladuthuraiDistrict 609305",IT,INFORMATION TECHNOLOGY,Tamil Nadu,Private,SC,136.5,SC
2022,3805,"Dhanalakshmi Srinivasan Engineering College (Autonomous), Thuraiyur Road, Perambalur District 621212",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Perambalur,Private,SC,151.5,SC
2022,3806,"E G S Pillay Engineering College (Autonomous), Nagapattinam District 611002",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Nagapattinam,Private,SC,125.0,SC
2022,3829,"M.A.M. College of Engineering and Technology, Trichy-Chennai Trunk Road, Siruganur, Tiruchirappalli District 621105",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tiruchirappalli,Private,SC,128.5,SC
2022,3849,"Annai College of Engineering and Technology, Anakudi Road, Kovilacheri, Kumbakonam, Thanjavur District 612503",CS,COMPUTER SCIENCE AND ENGINEERING,Thanjavur,Private,SC,113.0,SC
2022,3857,"Meenakshi Ramaswamy Engineering College, Trichy Main Road, Thathanur, Udayarpalayam, Ariyalur District 621804",CS,COMPUTER SCIENCE AND ENGINEERING,Ariyalur,Private,SC,102.5,SC
2022,3905,"Kings College of Engineering, Punalkulam, Pudukkottai District 613303",CS,COMPUTER SCIENCE AND ENGINEERING,Pudukkottai,Private,SC,126.0,SC
2022,3918,"Shanmuganathan Engineering College, Pillivalam Post, Pudukkottai District 622507",ME,MECHANICAL ENGINEERING,Pudukkottai,Private,SC,125.5,SC
2022,4020,"Anna University Regional Campus - Tirunelveli, Trivandrum Road, Palayamkottai, Tirunelveli District 627007",EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Tirunelveli,Government,SC,120.5,SC
2022,4929,"M E T Engineering College, Mogals Garden, Thovalai Village, Aralvaimozhi Town Panchayat, Thovalai, Kanyakumari District 629304",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Kanyakumari,Private,SC,128.5,SC
2022,4941,"Unnamalai Institute of Technology, Ayyaneri, Kovilpatti, Thoothukudi District 628502",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Thoothukudi,Private,SC,128.5,SC
2022,4955,"Francis Xavier Engineering College (Autonomous), Vannarpettai, Tirunelveli District 627003",CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,Tirunelveli,Private,SC,102.5,SC
2022,4961,"Nellai College of Engineering (Formerly National College of Engineering), Maruthakulam Post, Tirunelveli District 627151",ME,MECHANICAL ENGINEERING,Tirunelveli,Private,SC,122.0,SC
2022,4969,"SCAD College of Engineering and Technology, Cheranmahadevi, Tirunelveli District 627414",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tirunelveli,Private,SC,97.5,SC
2022,4974,"Government College of Engineering, Tirunelveli District 627007",ME,MECHANICAL ENGINEERING,Tirunelveli,Government,SC,138.0,SC
2022,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",MF,MECHANICAL ENGINEERING (SS),Madurai,Private,SC,126.5,SC
2022,5022,"University College of Engineering, Dindigul, Mangarai Pirivu, Reddiyarchathiram, Dindigul District 624622",ME,MECHANICAL ENGINEERING,Dindigul,Private,SC,117.5,SC
2022,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",CE,CIVIL ENGINEERING,Sivagangai,Government,SC,158.5,SC
2022,5913,"R V S College of Engineering, N Paraipatti Post, Dindigul District 624005",ME,MECHANICAL ENGINEERING,Dindigul,Private,SC,164.3,SC
2022,5915,"SACS-M A V M M Engineering College, Kidaripatty Post, Madurai District 625301",EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Madurai,Private,SC,84.5,SC
2023,1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,EM,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),Chennai,Government,SC,151.5,SC
2023,1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,IE,INDUSTRIAL ENGINEERING,Chennai,Government,SC,137.0,SC
2023,1013,University College of Engineering Villupuram Kakuppam Villupuram District 605103,ME,MECHANICAL ENGINEERING,Villupuram Kakuppam Villupuram,Private,SC,148.5,SC
2023,1015,University College of Engineering Arni Arni to Devikapuram Road Thatchur Arni Thiruvannamalai District 632326,ME,MECHANICAL ENGINEERING,D Thatchur Arni Thiruvannamalai,Private,SC,131.5,SC
2023,1110,Prathyusha Engineering college (Autonomous) Aranvoyalkuppam Thiruvallur District 602025,BT,BIO TECHNOLOGY,Aranvoyalkuppam Thiruvallur,Private,SC,130.0,SC
2023,1118,Vel Tech Multi Tech Dr. Rangarajan Dr. Sakunthala Engineering College (Autonomous) Avadi-Alamathi Road Chennai 600 062,ME,MECHANICAL ENGINEERING,Chennai,Private,SC,144.5,SC
2023,1212,Rajiv Gandhi College of Engineering Nemili Sriperumpudur Taluk Kancheepuram District 602105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Riperumpudur,Private,SC,85.0,SC
2023,1309,Meenakshi Sundararajan Engineering College Kodambakkam Chennai 600024,CE,CIVIL ENGINEERING,Chennai,Private,SC,120.0,SC
2023,1315,Sri Sivasubramaniya Nadar College of Engineering (Autonomous) Kalavakkam Old Mahabalipuram Road (OMR) Chengalpattu District 603110,IT,INFORMATION TECHNOLOGY,Chengalpattu,Private,SC,145.0,SC
2023,1325,St. Joseph College of Engineering Trinity Campus Nemili Sriperumpudur Taluk Kancheepuram District 602105,CS,COMPUTER SCIENCE AND ENGINEERING,Riperumpudur,Government,SC,160.5,SC
2023,1398,Chennai Institute of Technology and Applied Research Sarathy Nagar Puthuper Village Kundrathur Chennai 600069,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Chennai,Private,SC,114.0,SC
2023,1399,Chennai Institute of Technology (Autonomous) Puduper Village Nandambakkam Post Kundrathur Chennai 600069,IT,INFORMATION TECHNOLOGY,Chennai,Private,SC,122.5,SC
2023,1408,I F E T College of Engineering (Autonomous) Gangarampalayam Villupuram District 605108,CS,COMPUTER SCIENCE AND ENGINEERING,Gangarampalayam Villupuram,Private,SC,150.0,SC
2023,1450,Loyola ICAM College of Engineering and Technology Loyola College Campus Nungambakkam Chennai 600034,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Chennai,Private,SC,133.5,SC
2023,1510,Priyadarshini Engineering College Vaniyambadi Post Thiruppattur District 635751,ME,MECHANICAL ENGINEERING,E Vaniyambadi,Private,SC,129.0,SC
2023,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,CE,CIVIL ENGINEERING,E Of Technology Bagayam Vellore,Government,SC,139.5,SC
2023,1519,Bharathidasan Engineering College Nattrampalli Post Thiruppathur District 635854,IT,INFORMATION TECHNOLOGY,Nattrampalli,Private,SC,106.5,SC
2023,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,CR,CERAMIC TECHNOLOGY (SS),Chennai,Government,SC,130.5,SC
2023,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Government,SC,177.5,SC
2023,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,ME,MECHANICAL ENGINEERING,Coimbatore,Government,SC,167.5,SC
2023,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BY,BIO MEDICAL ENGINEERING (SS),Coimbatore,Private,SC,113.5,SC
2023,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CG,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),Coimbatore,Private,SC,168.0,SC
2023,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,SC,138.5,SC
2023,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CE,CIVIL ENGINEERING,Coimbatore,Private,SC,150.0,SC
2023,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,IM,INFORMATION TECHNOLOGY (SS),Coimbatore,Private,SC,163.0,SC
2023,2332,Aishwarya College of Engineering and Technology Errattaikaradu Paruvachi Post Anthiyur (Via) Bhavani Taluk Erode District 638312,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Bhavani,Private,SC,140.5,SC
2023,2377,PSG Institute of Technology and Applied Research Avinashi Road Neelambur Coimbatore 641062,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,SC,139.5,SC
2023,2609,Mahendra Engineering College (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,CS,COMPUTER SCIENCE AND ENGINEERING,Hirapuri Mallasamudram Namakkal,Private,SC,153.5,SC
2023,2609,Mahendra Engineering College (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,IT,INFORMATION TECHNOLOGY,Hirapuri Mallasamudram Namakkal,Private,SC,136.0,SC
2023,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,CE,CIVIL ENGINEERING,Karuppur Salem,Government,SC,145.0,SC
2023,2621,Er. Perumal Manimekalai College of Engineering (Autonomous) Near Koneripalli Hosur Krishnagiri District 635117,CS,COMPUTER SCIENCE AND ENGINEERING,R Koneripalli Hosur Krishnagiri,Private,SC,105.0,SC
2023,2624,Gnanamani College of Technology (Autonomous) Pachal Post Namakkal District 637018,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Pachal,Private,SC,137.0,SC
2023,2624,Gnanamani College of Technology (Autonomous) Pachal Post Namakkal District 637018,IT,INFORMATION TECHNOLOGY,Pachal,Private,SC,112.5,SC
2023,2636,A V S Engineering College Military Road Ammapet Salem District 636003,CS,COMPUTER SCIENCE AND ENGINEERING,Ege Military Road Ammapet Salem,Private,SC,127.5,SC
2023,2647,J K K Nataraja College of Engineering and Technology Komarapalayam Amani Thattankuttai Panchayat Namakkal District 638183,CS,COMPUTER SCIENCE AND ENGINEERING,Hattankuttai Panchayat Namakkal,Private,SC,128.0,SC
2023,2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,47 Periaseeragapadi Salem,Private,SC,139.5,SC
2023,2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,SC,126.5,SC
2023,2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,CS,COMPUTER SCIENCE AND ENGINEERING,T Campus Kakapalayam,Private,SC,132.5,SC
2023,2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,ME,MECHANICAL ENGINEERING,Ottai,Private,SC,144.5,SC
2023,2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,ME,MECHANICAL ENGINEERING,Coimbatore,Private,SC,131.5,SC
2023,2704,Coimbatore Institute of Engineering and Technolgoy (Autonomous) Narasipuram Post Coimbatore District 641109,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,SC,153.5,SC
2023,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Vasavi College,Government,SC,132.0,SC
2023,2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,SC,127.5,SC
2023,2715,Nandha Engineering College (Autonomous) Pitchandampalayam Post Erode District 638052,CS,COMPUTER SCIENCE AND ENGINEERING,Pitchandampalayam,Private,SC,140.0,SC
2023,2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,SC,149.5,SC
2023,2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,SC,161.0,SC
2023,2729,Nehru Institute of Engineering and Technology Thirumalayampalayam Post Coimbatore District 641105,AE,AERONAUTICAL ENGINEERING,Coimbatore,Private,SC,162.5,SC
2023,2732,Info Institute of Engineering Sarkar Samakulam Coimbatore District 641107,ME,MECHANICAL ENGINEERING,Coimbatore,Private,SC,145.0,SC
2023,2745,Kathir College of Engineering Neelambur Avinashi Road Coimbatore District 641062,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,SC,147.0,SC
2023,2750,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous) Kannampalayam Coimbatore District 641402,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,SC,122.5,SC
